sha1,file_extension,EntryPoint,PEType,MachineType,magic_number,bytes_on_last_page,pages_in_file,relocations,size_of_header,min_extra_paragraphs,max_extra_paragraphs,init_ss_value,init_sp_value,init_ip_value,init_cs_value,over_lay_number,oem_identifier,address_of_ne_header,Magic,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,OperatingSystemVersion,ImageVersion,SizeOfImage,SizeOfHeaders,Checksum,Subsystem,DllCharacteristics,SizeofStackReserve,SizeofStackCommit,SizeofHeapCommit,SizeofHeapReserve,LoaderFlags,text_VirtualSize,text_VirtualAddress,text_SizeOfRawData,text_PointerToRawData,text_PointerToRelocations,text_PointerToLineNumbers,text_Characteristics,rdata_VirtualSize,rdata_VirtualAddress,rdata_SizeOfRawData,rdata_PointerToRawData,rdata_PointerToRelocations,rdata_PointerToLineNumbers,rdata_Characteristics,registry_read,registry_write,registry_delete,registry_total,network_threats,network_dns,network_http,network_connections,processes_malicious,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Class,Category,Family
3337d8a2acb9d69f34ff84e1de3ec02bb381eddc,exe,0x2fa7,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00008600,0x00003E00,0x00000000,0x00002FA7,0x00001000,0x0000A000,0x00400000,0x00001000,0x00000200,5.1,0,0x00013000,0x00000400,0x0001826D,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00008598,0x00001000,0x00008600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000E7C,0x0000A000,0x00001000,0x00008A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",2324.0,0.0,0.0,2445.0,0.0,0.0,0.0,0.0,3.0,2.0,21.0,58.0,119.0,578.0,2.0,711.0,9.0,111.0,Malware,Ransomware,Phobos
62e706925997412392b19a31f94b35f9e80eadf9,exe,0x38ae,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,658432,248832,0,0x00001000,4096,667648,4194304,4096,512,4,0,929792,1024,0,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",1048576,4096,4096,1048576,0,589843,73728,590336,69120,0,0,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",79336,667648,79360,659456,0,0,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",94.0,0.0,0.0,94.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Benign,Benign
3b4962607ea960cb852ac91af4fe283f7b2b06a4,exe,0x1d2d1e,PE32+,AMD AMD64,MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00074C00,0x00000E00,0x00000000,0x0050F0A0,0x00001000,10301440,0x00400000,0x00002000,0x00000200,6,0,0x000C0000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x0000000000100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00020D60,0x00001000,0x00006400,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00008C88,0x00009000,0x00003000,0x0003AC00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",898.0,0.0,1.0,4055.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,3.0,0.0,1.0,11.0,Benign,Benign,Benign
b966b18c8adb86857b13719f360eb452cacaad18,exe,0x3f7de,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x0003D800,0x00002800,0x00000000,0x0003F7DE,0x00002000,0x00040000,0x00400000,0x00002000,0x00000200,4,0,0x00046000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0003D7E4,0x00002000,0x0003D800,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000114D8,0x00036000,0x00011600,0x00035400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,Benign,Benign,Benign
ba7d43021f72513831ad5638a98db866fc8a039e,exe,0x125d,PE32,"Intel 386 or later, and compatibles",MZ,0x0050,0x0002,0x0000,0x0004,0x000F,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x001A,0x0000,0x00000100,PE32,0x0005CA00,0x0003FA00,0x00000000,0x0005D960,0x00001000,0x0005E000,0x00400000,0x00001000,0x00000200,4,0,0x000A4000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00004000,0x00001000,0x00100000,0x00000000,0x0000AC07,0x00001000,0x0000AE00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000018,0x00066000,0x00000200,0x00060600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_SHARED']",24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,8.0,144.0,Benign,Benign,Benign
cce1f3f2c212d10f34456e67159d69ffea615ec3,exe,0xdd9be,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x000DBA00,0x00002A00,0x00000000,0x000DD9BE,0x00002000,0x00000000,0x00400000,0x00002000,0x00000200,4,0,0x000E4000,0x00000200,0x000EF7D4,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000DB9C4,0x00002000,0x000DBA00,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000E38,0x00003000,0x00000000,0x00000000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",78.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,Benign,Benign,Benign
51e177fb1498e43db36894dcf111b638bebdceb0,exe,0x5cfc0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00011400,0x00000800,0x00000000,0x00002CF1,0x00001000,0x00008000,0x00400000,0x00002000,0x00000200,4,0,0x000E6000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x0000000000001000,0x00100000,0x00000000,0x000046A4,0x00001000,0x00000600,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00001958,0x00050000,0x00001000,0x000D5A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",901.0,3.0,0.0,890.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,Benign,Benign,Benign
0c775b6050908309356122cd115533325c2a8ba0,exe,0x667a4,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x0012D000,0x00049000,0x00000000,0x000077E0,0x00001000,0x00001000,0x00400000,0x00001000,0x00001000,4,0,0x00177000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0012C2B0,0x00001000,0x0012D000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0001285B,0x0012E000,0x00013000,0x0012E000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",3.0,1.0,0.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,Malware,RAT,Gh0st
8f6d75c69776e0e7c8ede6e8e4b52285a915a392,exe,0x11435e,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00112400,0x00002E00,0x00000000,0x0011435E,0x00002000,0x00116000,0x00400000,0x00002000,0x00000200,4,0,0x0011C000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00112364,0x00002000,0x00112400,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000041A6,0x00021000,0x00004200,0x0001FE00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",7686.0,134.0,0.0,7820.0,0.0,2.0,1.0,4.0,7.0,1.0,11.0,45.0,4.0,6.0,2.0,0.0,1.0,1.0,Malware,RAT,Remcos
fa06cd9918617a9ed6246b677f3290b2bd5a622e,exe,0x14f0,PE32+,AMD AMD64,MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x001CD600,0x0008F000,0x00000000,0x0073AA2F,0x00001000,0x001CF000,0x00400000,0x00001000,0x00000200,6,0,0x00EEA000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x001CD571,0x00001000,0x00000000,0x00000000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_NOT_PAGED', 'IMAGE_SCN_MEM_READ']",0x0005F5C8,0x001CF000,0x00000000,0x00000000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_NOT_PAGED', 'IMAGE_SCN_MEM_READ']",3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Benign,Benign
1daa6b7d81db28bc1f0f5d617cf4bc16585719ee,exe,0xbe7b0,PE32,"Intel 386 or later, and compatibles",MZ,0x0050,0x0002,0x0000,0x0004,0x000F,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x001A,0x0000,0x00000100,PE32,0x000BDA00,0x0004C800,0x00000000,0x000BE7B0,0x00001000,0x000BF000,0x00400000,0x00001000,0x00000200,4,0,0x00110000,0x00000400,0x00116C75,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00004000,0x00001000,0x00100000,0x00000000,0x0000E538,0x00001000,0x0000F000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000018,0x000C6000,0x00000200,0x000C2A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_SHARED']",32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,12.0,169.0,Benign,Benign,Benign
ff952a65f065491a5eac20737df91f50656a8d77,exe,0x2fa7,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00008600,0x00003E00,0x00000000,0x00002FA7,0x00001000,0x0000A000,0x00400000,0x00001000,0x00000200,5.1,0,0x00013000,0x00000400,0x0001241A,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00008598,0x00001000,0x00008600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000E7C,0x0000A000,0x00001000,0x00008A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",3910.0,122.0,0.0,4032.0,0.0,0.0,0.0,0.0,3.0,2.0,22.0,59.0,212.0,8081.0,38.0,429.0,9.0,111.0,Malware,Ransomware,Phobos
cde83873c5bb0635f87d3c0220f557b940ba6002,exe,0x23ad,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,0x00014600,0x00060800,0x00000000,0x000023AD,0x00001000,0x00016000,0x00400000,0x00001000,0x00000200,6,0,0x00335000,0x00000C00,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000144A7,0x00001000,0x00014600,0x00000C00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000082B8,0x00016000,0x00008400,0x00015200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1364.0,0.0,3.0,1367.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,1.0,75.0,Malware,Stealer,RedLine
5ff465afaabcbf0150d1a3ab2c2e74f3a4426467,exe,0x77ba,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F8,PE32,0x00007000,0x00352000,0x00000000,0x000077BA,0x00001000,0x00008000,0x00400000,0x00001000,0x00001000,4,0,0x0035A000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_GUARD_CF', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000069B0,0x00001000,0x00007000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00005F70,0x00008000,0x00006000,0x00008000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",2505.0,12.0,0.0,2517.0,0.0,0.0,0.0,6.0,7.0,1.0,31.0,79.0,18.0,1034.0,507.0,25.0,4.0,114.0,Malware,Ransomware,WannaCry
9d8c90a7d99af906ad623ac6cdbc781e0f9bba31,exe,0x152c70,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x00021000,0x00003000,0x00131000,0x00152C70,0x00132000,0x00153000,0x00400000,0x00001000,0x00000200,5,0,0x00156000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00009C25,0x00001000,0x00009E00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00002636,0x0000B000,0x00002800,0x0000A200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",667.0,0.0,0.0,755.0,0.0,4.0,3.0,4.0,2.0,0.0,9.0,56.0,2.0,2829.0,1051.0,110.0,4.0,7.0,Malware,Ransomware,Dharma
d83dcaeb6b7dc4a549b518acb788915c78be1e45,exe,0x1b89,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x002A7400,0x00002600,0x00000000,0x002A933E,0x00002000,0x002AA000,0x00400000,0x00002000,0x00000200,4,0,0x002B0000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x002A7344,0x00002000,0x002A7400,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00085326,0x00063000,0x00085400,0x00061E00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",354.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,Benign,Benign,Benign
63aefd1c76afbef0a0a9495c842a26f2c1b76941,exe,0xa3ede,PE32,"Intel 386 or later, and compatibles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.0,8.0,0.0,558.0,0.0,2.0,0.0,7.0,2.0,0.0,3.0,33.0,2.0,0.0,1.0,0.0,0.0,0.0,Malware,Trojan,Agenttesla
f0788c41222dade479d857e2fea59b8967ab196e,exe,0x1fb0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x00002000,0x0000E000,0x00000000,0x00001FB0,0x00001000,0x00003000,0x00400000,0x00001000,0x00001000,4,0,0x00011000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000010AA,0x00001000,0x00002000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000AC8,0x00003000,0x00001000,0x00003000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,Benign,Benign,Benign
9b69175fcbcc718212d21a77d39969309e9787f8,exe,0x35d8,PE32,"Intel 386 or later, and compatibles",MZ,0x006C,0x0001,0x0000,0x0002,0x0000,0xFFFF,0x0000,0x0000,0x0011,0x0000,0x0000,0x2032,0x00000060,PE32,26112,186368,2048,0x00003373,4096,32768,4194304,4096,512,4,6,577536,1024,0,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",1048576,4096,4096,1048576,0,26095,4096,26112,1024,0,0,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",5274,32768,5632,27136,0,0,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",692.0,1448.0,0.0,2140.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,1.0,2.0,3.0,0.0,7.0,165.0,Malware,Trojan,Guloader
d14a6e699a1f0805bd1248c80c2dc9dfccf0f403,exe,0xf970,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00013200,0x00008200,0x00000000,0x0000F970,0x00001000,0x00015000,0x00400000,0x00001000,0x00000200,5.1,0,0x0001E000,0x00000400,0x0001B0CC,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00013083,0x00001000,0x00013200,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00005DD0,0x00015000,0x00005E00,0x00013600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1789.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,6.0,1.0,70.0,142.0,0.0,3663.0,756.0,129.0,14.0,205.0,Malware,Ransomware,LockBit
